"CARRERA,C,3","PLAN,C,2","ACTA,C,5","ORDEN,C,2","LIBRO,C,5","MATERIA,C,3","TURNO,C,1","CATEDRA,C,1","FECH_ACTA,D","PROCES,L","FECPRO,D","INSCR,N,2,0","AUSENT,N,2,0","EXAMIN,N,2,0","SOBRES,N,2,0","DISTIN,N,2,0","BUENO,N,2,0","SUFIC,N,2,0","INSUF,N,2,0","REPROB,N,2,0","NOCORR,N,2,0","RECLIB,C,5","RECACT,C,5","OBSERV,M"
472,97,68430,,    3,022,1,,02/17/2005,TRUE,02/21/2005,3,2,1,0,0,0,0,1,0,,,,
472,97,68440,,    3,025,1,,02/17/2005,TRUE,02/17/2005,4,2,2,0,0,2,0,0,0,,,,
472,97,68450,,    3,029,1,,02/17/2005,TRUE,02/21/2005,3,2,1,0,0,0,1,0,0,,,,
472,97,68460,,    3,030,1,,02/17/2005,TRUE,02/17/2005,1,0,1,0,1,0,0,0,0,,,,
472,97,68470,,    3,033,1,,02/17/2005,TRUE,02/17/2005,3,2,1,0,0,0,0,1,0,,,,
472,97,68480,,    3,034,1,,02/17/2005,TRUE,02/21/2005,3,2,1,0,0,1,0,0,0,,,,
472,97,68490,,    3,040,1,,02/17/2005,TRUE,03/14/2005,1,1,0,0,0,0,0,0,0,,,,
472,97,68500,,    3,043,1,,02/17/2005,TRUE,02/17/2005,1,0,1,0,1,0,0,0,0,,,,
472,97,68510,,    3,045,1,,02/17/2005,TRUE,02/17/2005,1,0,1,1,0,0,0,0,0,,,,
482,00,68520,,    3,012,1,,02/17/2005,TRUE,02/17/2005,1,1,0,0,0,0,0,0,0,,,,
482,00,68530,,    3,023,1,,02/17/2005,TRUE,02/17/2005,2,1,1,0,0,1,0,0,0,,,,
448,93,68131,,    3,041,1,,02/15/2005,TRUE,02/15/2005,1,0,1,0,0,0,0,1,0,,,,
441,93,68121,,    3,012,1,,02/15/2005,TRUE,02/15/2005,1,0,1,0,1,0,0,0,0,,,,
401,86,68540,,    3,035,1,,02/15/2005,TRUE,02/16/2005,1,0,1,1,0,0,0,0,0,,,,
401,86,68550,,    3,035,2,,02/15/2005,TRUE,02/16/2005,1,0,1,1,0,0,0,0,0,,,,
448,93,03640,,EQU02,041,4,,02/15/2005,TRUE,02/16/2005,1,0,1,0,1,0,0,0,0,,EQU02,03640,
441,93,03650,,EQU02,453,3,,02/15/2005,TRUE,03/31/2005,1,0,1,0,1,0,0,0,0,,EQU02,03650,
441,93,03660,,EQU02,454,3,,02/15/2005,TRUE,03/31/2005,1,0,1,0,1,0,0,0,0,,EQU02,03660,
408,86,68560,,    3,082,4,,02/16/2004,TRUE,03/01/2005,1,0,1,0,1,0,0,0,0,,,,
441,93,68570,,    3,018,1,A,02/18/2005,TRUE,02/21/2005,1,1,0,0,0,0,0,0,0,,,,
441,93,68580,,    3,026,1,,02/18/2005,TRUE,02/18/2005,7,4,3,1,1,0,1,0,0,,,,
451,03,68590,,    3,508,1,,02/18/2005,TRUE,02/18/2005,6,6,0,0,0,0,0,0,0,,,,
451,03,68600,,    3,512,1,,02/18/2005,TRUE,02/18/2005,1,1,0,0,0,0,0,0,0,,,,
482,00,68610,,    3,021,1,,02/18/2005,TRUE,02/18/2005,3,3,0,0,0,0,0,0,0,,,,
482,00,68620,,    3,041,1,,02/18/2005,TRUE,02/18/2005,2,2,0,0,0,0,0,0,0,,,,
491,03,68630,,    3,938,1,,02/18/2005,TRUE,02/18/2005,1,0,1,0,0,0,0,1,0,,,,
441,93,68640,,    3,102,3,,02/17/2005,TRUE,02/17/2005,2,1,1,0,0,0,0,1,0,,,,
401,86,68650,,    3,102,3,,02/17/2005,TRUE,02/23/2005,2,1,1,0,1,0,0,0,0,,,,
421,02,68660,,    3,200,3,,02/17/2005,TRUE,02/17/2005,1,0,1,1,0,0,0,0,0,,,,
451,03,68670,,    3,506,4,,02/15/2005,TRUE,02/16/2005,3,0,3,0,3,0,0,0,0,,,,
401,86,68680,,    3,026,4,,02/16/2005,TRUE,03/03/2005,29,0,29,0,29,0,0,0,0,,,,
441,93,68690,,    3,055,4,,02/15/2005,TRUE,03/10/2005,2,0,2,0,2,0,0,0,0,,,,
471,86,13680,,REC01,040,4,,02/16/2005,TRUE,02/25/2005,1,0,1,1,0,0,0,0,0,,47186,040-0,
401,86,13690,,REC01,031,4,,02/16/2005,TRUE,02/18/2005,1,0,1,0,1,0,0,0,0,,    3,42170,
401,86,68700,,    3,030,1,,02/21/2005,TRUE,03/09/2005,7,3,4,1,2,1,0,0,0,,,,
401,86,68710,,    3,076,1,,02/21/2005,TRUE,02/21/2005,1,1,0,0,0,0,0,0,0,,,,
401,86,68720,,    3,077,1,,02/21/2005,TRUE,02/23/2005,2,1,1,1,0,0,0,0,0,,,,
401,86,68730,,    3,085,1,,02/21/2005,TRUE,02/23/2005,1,0,1,0,1,0,0,0,0,,,,
421,02,68740,,    3,201,1,,02/21/2005,TRUE,02/28/2005,1,0,1,0,1,0,0,0,0,,,,
421,86,68750,,    3,002,1,,02/21/2005,TRUE,02/28/2005,8,5,3,0,2,0,0,1,0,,,,
421,86,68760,,    3,018,1,,02/21/2005,TRUE,02/21/2005,11,8,3,0,1,1,0,1,0,,,,
421,86,68770,,    3,022,1,,02/21/2005,TRUE,02/21/2005,3,3,0,0,0,0,0,0,0,,,,
421,86,68780,,    3,058,1,,02/21/2005,TRUE,02/21/2005,1,1,0,0,0,0,0,0,0,,,,
421,86,68790,,    3,063,1,,02/21/2005,TRUE,02/22/2005,1,0,1,0,0,0,1,0,0,,,,
421,86,68800,,    3,106,1,,02/21/2005,TRUE,02/22/2005,1,1,0,0,0,0,0,0,0,,,,
441,93,68810,,    3,050,1,,02/21/2005,TRUE,02/21/2005,6,3,3,0,3,0,0,0,0,,,,
441,93,68820,,    3,083,1,,02/21/2005,TRUE,02/21/2005,4,3,1,0,1,0,0,0,0,,,,
441,93,68830,,    3,084,1,,02/21/2005,TRUE,02/21/2005,4,1,3,0,2,1,0,0,0,,,,
451,03,68840,,    3,503,1,,02/21/2005,TRUE,02/21/2005,12,10,2,0,2,0,0,0,0,,,,
451,03,68850,,    3,513,1,,02/21/2005,TRUE,03/07/2005,6,3,3,0,0,0,1,2,0,,,,
451,03,68860,,    3,551,1,,02/21/2005,TRUE,02/23/2005,3,0,3,0,3,0,0,0,0,,,,
482,00,68870,,    3,017,1,,02/21/2005,TRUE,02/21/2005,3,3,0,0,0,0,0,0,0,,,,
482,00,68880,,    3,022,1,,02/21/2005,TRUE,02/21/2005,3,3,0,0,0,0,0,0,0,,,,
491,03,68890,,    3,902,1,,02/21/2005,TRUE,02/21/2005,1,1,0,0,0,0,0,0,0,,,,
421,86,68781,,    3,058,1,,02/21/2005,TRUE,02/21/2005,1,0,1,1,0,0,0,0,0,,,,
441,93,68900,,    3,035,4,,02/17/2005,TRUE,02/17/2005,1,0,1,1,0,0,0,0,0,,,,
481,78,   50,,,017,,,08/11/1980,TRUE,02/17/2005,1,0,1,0,1,0,0,0,0,,,,
448,93,03670,,EQU02,041,4,,02/17/2005,,,,,,,,,,,,,EQU02,03670,
418,86,03680,,EQU02,146,4,,02/17/2005,,,,,,,,,,,,,EQU02,03680,
441,93,68910,,    3,019,4,,02/17/2005,TRUE,03/03/2005,4,0,4,0,4,0,0,0,0,,,,
472,97,68920,,    3,025,4,,02/17/2005,TRUE,02/25/2005,1,0,1,0,1,0,0,0,0,,,,
401,86,68930,,    3,025,1,,02/22/2005,TRUE,02/23/2005,3,2,1,0,1,0,0,0,0,,,,
401,86,68940,,    3,057,1,,02/22/2005,TRUE,03/09/2005,2,1,1,0,1,0,0,0,0,,,,
408,86,68950,,    3,043,1,,02/22/2005,TRUE,02/22/2005,3,2,1,0,1,0,0,0,0,,,,
411,86,68960,,    3,046,1,,02/22/2005,TRUE,02/22/2005,1,1,0,0,0,0,0,0,0,,,,
421,02,68970,,    3,203,1,,02/22/2005,TRUE,02/22/2005,3,2,1,0,1,0,0,0,0,,,,
421,02,68980,,    3,212,1,,02/22/2005,TRUE,02/22/2005,2,1,1,0,1,0,0,0,0,,,,
421,86,68990,,    3,011,1,,02/22/2005,TRUE,02/22/2005,10,9,1,0,0,0,0,1,0,,,,
421,86,69000,,    3,030,1,,02/22/2005,TRUE,02/22/2005,1,0,1,0,1,0,0,0,0,,,,
421,86,69010,,    3,031,1,,02/22/2005,TRUE,02/22/2005,2,2,0,0,0,0,0,0,0,,,,
421,86,69020,,    3,032,1,,02/22/2005,TRUE,02/22/2005,1,1,0,0,0,0,0,0,0,,,,
421,86,69030,,    3,039,1,,02/22/2005,TRUE,02/22/2005,1,1,0,0,0,0,0,0,0,,,,
421,86,69040,,    3,064,1,,02/22/2005,TRUE,02/22/2005,1,0,1,0,1,0,0,0,0,,,,
428,86,69050,,    3,043,1,,02/22/2005,TRUE,02/22/2005,1,1,0,0,0,0,0,0,0,,,,
441,93,69060,,    3,025,1,,02/22/2005,TRUE,02/22/2005,5,4,1,0,1,0,0,0,0,,,,
441,93,69070,,    3,076,1,,02/22/2005,TRUE,02/25/2005,1,1,0,0,0,0,0,0,0,,,,
441,93,69080,,    3,079,1,,02/22/2005,TRUE,02/22/2005,2,0,2,0,2,0,0,0,0,,,,
448,93,69090,,    3,043,1,,02/22/2005,TRUE,02/22/2005,8,7,1,0,1,0,0,0,0,,,,
451,03,69100,,    3,506,1,,02/22/2005,TRUE,03/01/2005,13,4,9,0,2,4,2,1,0,,,,
451,03,69110,,    3,516,1,,02/22/2005,TRUE,02/22/2005,5,4,1,0,1,0,0,0,0,,,,
482,00,69120,,    3,042,1,,02/22/2005,TRUE,03/09/2005,3,3,0,0,0,0,0,0,0,,,,
491,03,69130,,    3,908,1,,02/22/2005,TRUE,02/22/2005,3,2,1,0,1,0,0,0,0,,,,
451,03,69101,,    3,506,1,,02/22/2005,TRUE,03/01/2005,1,1,0,0,0,0,0,0,0,,,,
451,86,69140,,    3,200,4,,03/07/2005,TRUE,03/30/2005,1,1,0,0,0,0,0,0,0,,,,
481,78,   01,,,022,,,07/13/1977,TRUE,02/18/2005,1,0,1,0,1,0,0,0,0,,,,
481,78,   07,,,019,,,07/21/1977,TRUE,02/18/2005,1,0,1,1,0,0,0,0,0,,,,
481,78,  483,,,024,,,12/19/1977,TRUE,02/18/2005,1,0,1,0,1,0,0,0,0,,,,
481,78,  466,,,026,,,08/12/1977,TRUE,02/18/2005,1,0,1,0,1,0,0,0,0,,,,
481,78,  464,,,014,,,08/10/1977,TRUE,02/18/2005,1,0,1,0,1,0,0,0,0,,,,
401,86,69150,,    3,035,3,,02/18/2005,TRUE,02/23/2005,1,0,1,1,0,0,0,0,0,,,,
481,78,   11,,,027,,,11/16/1977,TRUE,02/18/2005,1,0,1,0,1,0,0,0,0,,,,
481,78,   23,,,021,,,11/16/1977,TRUE,02/18/2005,1,0,1,0,1,0,0,0,0,,,,
481,78,  494,,,017,,,03/08/1978,TRUE,02/18/2005,1,0,1,0,0,0,0,1,0,,,,
481,78,   17,,,023,,,03/29/1978,TRUE,02/18/2005,1,0,1,1,0,0,0,0,0,,,,
481,78,  437,,,016,,,12/15/1976,TRUE,02/18/2005,1,0,1,0,1,0,0,0,0,,,,
481,78,  429,,,011,,,09/08/1976,TRUE,02/18/2005,1,0,1,0,0,1,0,0,0,,,,
481,78,  428,,,018,,,09/07/1976,TRUE,02/18/2005,1,0,1,0,1,0,0,0,0,,,,
481,78,  427,,,013,,,09/06/1976,TRUE,02/18/2005,1,0,1,0,0,1,0,0,0,,,,
481,78,  426,,,012,,,09/02/1976,TRUE,02/18/2005,1,0,1,0,1,0,0,0,0,,,,
421,86,13700,,REC01,017,4,,02/18/2005,TRUE,02/24/2005,1,0,1,0,1,0,0,0,0,,42186,017-5,
481,78,  534,,,029,,,05/30/1979,TRUE,02/18/2005,1,0,1,0,1,0,0,0,0,,,,
481,78,  442,,,024,,,12/21/1976,TRUE,02/18/2005,1,0,1,0,1,0,0,0,0,,,,
441,93,69160,,    3,050,4,,02/21/2005,TRUE,02/21/2005,3,0,3,0,3,0,0,0,0,,,,
481,78,  440,,,017,,,12/20/1976,TRUE,02/18/2005,1,0,1,0,1,0,0,0,0,,,,
481,78,  425,,,022,,,09/01/1976,TRUE,02/18/2005,1,0,1,1,0,0,0,0,0,,,,
441,93,69170,,    3,084,4,,02/21/2005,TRUE,02/21/2005,11,0,11,1,10,0,0,0,0,,,,
481,78,,,,039,,,03/10/1976,TRUE,02/18/2005,1,0,1,0,1,0,0,0,0,,,,
481,78,  039,,,014,,,02/23/1976,TRUE,02/18/2005,1,0,1,0,1,0,0,0,0,,,,
401,86,69180,,    3,027,4,,02/21/2005,TRUE,02/21/2005,6,0,6,0,6,0,0,0,0,,,,
481,78,    0,,,016,,,12/17/1975,TRUE,02/18/2005,1,0,1,0,1,0,0,0,0,,,,
481,78,   00,,,023,,,12/06/1975,TRUE,02/18/2005,1,0,1,0,1,0,0,0,0,,,,
481,78,   NN,,,026,,,12/01/1975,TRUE,02/18/2005,1,0,1,0,1,0,0,0,0,,,,
481,78,   N0,,,019,,,09/01/1975,TRUE,02/18/2005,1,0,1,0,1,0,0,0,0,,,,
481,78,  1N0,,,021,,,08/08/1975,TRUE,02/18/2005,1,0,1,0,1,0,0,0,0,,,,
481,78,  347,,,013,,,12/18/1974,TRUE,02/18/2005,1,0,1,0,1,0,0,0,0,,,,
481,78,  346,,,012,,,12/17/1974,TRUE,02/18/2005,1,0,1,0,1,0,0,0,0,,,,
481,78,  1N2,,,027,,,12/09/1974,TRUE,02/18/2005,1,0,1,0,1,0,0,0,0,,,,
481,78,  344,,,011,,,12/06/1974,TRUE,02/18/2005,1,0,1,0,1,0,0,0,0,,,,
481,78,  340,,,018,,,11/29/1974,TRUE,02/18/2005,1,0,1,0,1,0,0,0,0,,,,
421,02,69190,,    3,202,1,,02/23/2005,TRUE,02/23/2005,1,0,1,0,0,1,0,0,0,,,,
421,02,69200,,    3,206,1,,02/23/2005,TRUE,02/23/2005,2,2,0,0,0,0,0,0,0,,,,
421,02,69210,,    3,210,1,,02/23/2005,TRUE,02/23/2005,1,0,1,0,1,0,0,0,0,,,,
421,86,69220,,    3,016,1,,02/23/2005,TRUE,02/23/2005,12,8,4,0,4,0,0,0,0,,,,
421,86,69230,,    3,024,1,,02/23/2005,TRUE,02/23/2005,4,3,1,0,1,0,0,0,0,,,,
421,86,69240,,    3,025,1,,02/23/2005,TRUE,02/23/2005,3,2,1,0,0,1,0,0,0,,,,
421,86,69250,,    3,056,1,,02/23/2005,TRUE,02/23/2005,6,4,2,0,2,0,0,0,0,,,,
421,86,69260,,    3,062,1,,02/23/2005,TRUE,02/23/2005,4,2,2,0,0,2,0,0,0,,,,
441,93,69270,,    3,002,1,,02/23/2005,TRUE,02/23/2005,21,18,3,0,2,1,0,0,0,,,,
441,93,69280,,    3,014,1,,02/23/2005,TRUE,02/23/2005,4,2,2,0,2,0,0,0,0,,,,
451,03,69290,,    3,509,1,,02/23/2005,TRUE,02/23/2005,5,3,2,0,1,0,0,1,0,,,,
451,03,69300,,    3,511,1,,02/23/2005,TRUE,02/23/2005,4,2,2,0,0,1,0,1,0,,,,
451,03,69310,,    3,517,1,,02/23/2005,TRUE,02/23/2005,2,1,1,0,1,0,0,0,0,,,,
482,00,69320,,    3,018,1,,02/23/2005,TRUE,02/23/2005,1,1,0,0,0,0,0,0,0,,,,
482,00,69330,,    3,048,1,,02/23/2005,TRUE,02/23/2005,1,0,1,0,0,0,1,0,0,,,,
491,03,69340,,    3,905,1,,02/23/2005,TRUE,02/23/2005,1,0,1,0,0,1,0,0,0,,,,
421,02,69350,,    3,225,4,,02/21/2005,TRUE,02/21/2005,2,0,2,0,2,0,0,0,0,,,,
421,86,69360,,    3,058,4,,02/21/2005,TRUE,02/21/2005,2,0,2,0,2,0,0,0,0,,,,
441,93,69171,,    3,084,4,,02/21/2005,TRUE,03/21/2005,1,0,1,0,1,0,0,0,0,,,,
401,86,03690,,EQU02,025,3,,02/21/2005,TRUE,04/08/2005,1,0,1,0,1,0,0,0,0,,EQU02,03690,
401,86,03700,,EQU02,001,3,,02/21/2005,TRUE,05/24/2005,1,0,1,0,1,0,0,0,0,,EQU02,03700,
401,86,03710,,EQU02,007,3,,02/21/2005,TRUE,05/24/2005,1,0,1,0,1,0,0,0,0,,EQU02,03710,
401,86,03720,,EQU02,016,3,,02/21/2005,TRUE,04/11/2005,1,0,1,0,1,0,0,0,0,,EQU02,03720,
401,86,03730,,EQU02,024,3,,02/21/2005,TRUE,04/08/2005,1,0,1,0,1,0,0,0,0,,EQU02,03730,
401,86,03740,,EQU02,057,3,,02/21/2005,TRUE,04/08/2005,1,0,1,0,1,0,0,0,0,,EQU02,03740,
401,86,03750,,EQU02,017,3,,02/21/2005,TRUE,04/08/2005,1,0,1,0,1,0,0,0,0,,EQU02,03750,
401,86,03760,,EQU02,058,3,,02/21/2005,TRUE,04/08/2005,1,0,1,0,1,0,0,0,0,,EQU02,03760,
401,86,03770,,EQU02,033,3,,02/21/2005,TRUE,04/08/2005,1,0,1,0,1,0,0,0,0,,EQU02,03770,
401,86,03780,,EQU02,026,3,,02/21/2005,TRUE,04/07/2005,1,0,1,0,1,0,0,0,0,,EQU02,03780,
401,86,03790,,EQU02,012,3,,02/21/2005,TRUE,04/07/2005,1,0,1,0,1,0,0,0,0,,EQU02,03790,
482,00,03800,,EQU02,017,3,,02/21/2005,TRUE,03/10/2005,1,0,1,0,1,0,0,0,0,,EQU02,03800,
482,00,03810,,EQU02,013,3,,02/21/2005,TRUE,03/10/2005,1,0,1,0,1,0,0,0,0,,EQU02,03810,
482,00,03820,,EQU02,021,3,,02/21/2005,TRUE,03/10/2005,1,0,1,0,1,0,0,0,0,,EQU02,03820,
482,00,03830,,EQU02,012,3,,02/21/2005,TRUE,03/10/2005,1,0,1,0,1,0,0,0,0,,EQU02,03830,
482,00,03840,,EQU02,099,3,,02/21/2005,TRUE,03/10/2005,1,0,1,0,1,0,0,0,0,,EQU02,03840,
441,93,69370,,    3,022,4,,02/16/2005,TRUE,03/10/2005,30,0,30,2,28,0,0,0,0,,,,
441,93,69380,,    3,022,4,,02/16/2005,TRUE,03/10/2005,3,0,3,0,3,0,0,0,0,,,,
482,00,03850,,EQU02,011,3,,02/21/2005,TRUE,03/10/2005,1,0,1,0,1,0,0,0,0,,EQU02,03850,
401,86,69390,,    3,024,1,,02/24/2005,TRUE,03/02/2005,7,6,1,0,1,0,0,0,0,,,,
401,86,69400,,    3,033,1,,02/24/2005,TRUE,02/24/2005,2,1,1,0,1,0,0,0,0,,,,
401,86,69410,,    3,069,1,,02/24/2005,TRUE,03/02/2005,6,4,2,1,1,0,0,0,0,,,,
401,86,69420,,    3,078,1,,02/24/2005,TRUE,03/02/2005,2,1,1,0,1,0,0,0,0,,,,
421,02,69430,,    3,204,1,,02/24/2005,TRUE,02/24/2005,3,3,0,0,0,0,0,0,0,,,,
421,86,69440,,    3,012,1,,02/24/2005,TRUE,02/24/2005,9,7,2,0,2,0,0,0,0,,,,
421,86,69450,,    3,013,1,,02/24/2005,TRUE,02/24/2005,2,2,0,0,0,0,0,0,0,,,,
421,86,69460,,    3,017,1,,02/24/2005,TRUE,02/24/2005,5,3,2,0,1,1,0,0,0,,,,
421,86,69470,,    3,019,1,,02/24/2005,TRUE,02/24/2005,2,0,2,0,1,0,0,1,0,,,,
441,93,69480,,    3,022,1,,02/24/2005,TRUE,02/25/2005,19,12,7,0,7,0,0,0,0,,,,
441,93,69490,,    3,033,1,,02/24/2005,TRUE,02/24/2005,7,6,1,0,1,0,0,0,0,,,,
451,03,69500,,    3,502,1,,02/24/2005,TRUE,02/24/2005,9,8,1,0,0,1,0,0,0,,,,
451,03,69510,,    3,523,1,,02/24/2005,TRUE,02/24/2005,1,1,0,0,0,0,0,0,0,,,,
451,03,69520,,    3,525,1,,02/24/2005,TRUE,02/24/2005,1,1,0,0,0,0,0,0,0,,,,
451,03,69530,,    3,554,1,,02/24/2005,TRUE,02/24/2005,1,1,0,0,0,0,0,0,0,,,,
472,97,69540,,    3,014,1,,02/24/2005,TRUE,02/24/2005,10,10,0,0,0,0,0,0,0,,,,
472,97,69550,,    3,020,1,,02/24/2005,TRUE,02/24/2005,1,0,1,0,1,0,0,0,0,,,,
472,97,69560,,    3,031,1,,02/24/2005,TRUE,02/24/2005,1,0,1,0,0,1,0,0,0,,,,
491,03,69570,,    3,901,1,,02/24/2005,TRUE,02/24/2005,1,1,0,0,0,0,0,0,0,,,,
441,93,69580,,    3,014,4,,02/22/2005,TRUE,02/22/2005,1,0,1,1,0,0,0,0,0,,,,
441,93,69590,,    3,528,2,,03/04/2005,TRUE,03/15/2005,1,0,1,0,1,0,0,0,0,,,,
451,03,03860,,EQU02,512,3,,02/22/2005,TRUE,03/01/2005,1,0,1,0,1,0,0,0,0,,EQU02,03860,
451,86,69600,,    3,050,1,,02/22/2005,TRUE,02/22/2005,2,1,1,0,1,0,0,0,0,,,,
421,02,69610,,    3,212,4,,02/22/2005,TRUE,03/08/2005,24,0,24,15,9,0,0,0,0,,,,
441,93,13710,,REC01,102,3,,02/22/2005,TRUE,03/30/2005,1,0,1,0,0,1,0,0,0,,REC01,102,
472,97,67901,,    3,024,4,,02/08/2004,TRUE,04/01/2005,1,0,1,0,1,0,0,0,0,,,,
441,93,69620,,    3,070,4,,02/22/2005,TRUE,02/22/2005,1,1,0,0,0,0,0,0,0,,,,
421,86,69630,,    3,072,4,,02/22/2005,TRUE,02/22/2005,1,0,1,1,0,0,0,0,0,,,,
441,93,13720,,REC01,264,4,,02/21/2005,TRUE,04/18/2005,1,0,1,0,1,0,0,0,0,,REC01,264-,
401,86,69640,,    3,001,1,,02/25/2005,TRUE,02/25/2005,1,1,0,0,0,0,0,0,0,,,,
401,86,69650,,    3,007,1,,02/25/2005,TRUE,02/25/2005,4,2,2,1,1,0,0,0,0,,,,
401,86,69660,,    3,061,1,,02/25/2005,TRUE,03/18/2005,3,0,3,0,3,0,0,0,0,,,,
421,02,69670,,    3,205,1,,02/25/2005,TRUE,02/25/2005,1,0,1,1,0,0,0,0,0,,,,
421,02,69680,,    3,213,1,,02/25/2005,TRUE,02/25/2005,2,2,0,0,0,0,0,0,0,,,,
421,86,69690,,    3,001,1,,02/25/2005,TRUE,02/25/2005,3,2,1,0,1,0,0,0,0,,,,
421,86,69700,,    3,052,1,,02/25/2005,TRUE,02/25/2005,5,4,1,1,0,0,0,0,0,,,,
421,86,69710,,    3,053,1,,02/25/2005,TRUE,02/25/2005,2,1,1,0,0,0,0,1,0,,,,
421,86,69720,,    3,054,1,,02/25/2005,TRUE,02/25/2005,6,5,1,0,1,0,0,0,0,,,,
441,93,69730,,    3,001,1,,02/25/2005,TRUE,03/09/2005,8,5,3,0,2,1,0,0,0,,,,
441,93,69740,,    3,027,1,,02/25/2005,TRUE,02/25/2005,3,2,1,0,0,1,0,0,0,,,,
441,93,69750,,    3,070,1,,02/25/2005,TRUE,02/25/2005,2,2,0,0,0,0,0,0,0,,,,
451,03,69760,,    3,510,1,,02/25/2005,TRUE,02/25/2005,2,2,0,0,0,0,0,0,0,,,,
451,03,69770,,    3,515,1,,02/25/2005,TRUE,02/25/2005,13,7,6,2,1,3,0,0,0,,,,
451,03,69780,,    3,518,1,,02/25/2005,TRUE,03/02/2005,1,1,0,0,0,0,0,0,0,,,,
472,97,69790,,    3,012,1,,02/25/2005,TRUE,02/25/2005,5,3,2,0,2,0,0,0,0,,,,
472,97,69800,,    3,019,1,,02/25/2005,TRUE,02/25/2005,2,2,0,0,0,0,0,0,0,,,,
472,97,69810,,    3,027,1,,02/25/2005,TRUE,02/25/2005,4,3,1,0,0,0,1,0,0,,,,
491,03,69820,,    3,909,1,,02/25/2005,TRUE,02/28/2005,1,0,1,0,0,0,1,0,0,,,,
421,86,69830,,    3,061,4,,02/23/2005,TRUE,02/23/2005,1,0,1,0,1,0,0,0,0,,,,
401,86,69840,,    3,479,4,,02/23/2005,TRUE,03/11/2005,1,0,1,0,1,0,0,0,0,,,,
421,86,69850,,    3,103,4,,02/23/2005,TRUE,02/28/2005,2,0,2,1,1,0,0,0,0,,,,
421,86,69691,,    3,001,1,,02/25/2005,TRUE,02/25/2005,1,0,1,1,0,0,0,0,0,,,,
401,86,69860,,    3,008,2,,02/28/2005,TRUE,03/09/2005,1,1,0,0,0,0,0,0,0,,,,
401,86,69870,,    3,018,2,,02/28/2005,TRUE,03/02/2005,2,2,0,0,0,0,0,0,0,,,,
401,86,69880,,    3,026,2,,02/28/2005,TRUE,02/28/2005,1,1,0,0,0,0,0,0,0,,,,
401,86,69890,,    3,031,2,,02/28/2005,TRUE,03/23/2005,8,5,3,0,0,3,0,0,0,,,,
401,86,69900,,    3,058,1,,02/28/2005,TRUE,02/28/2005,4,2,2,0,1,0,0,1,0,,,,
401,86,69910,,    3,072,2,,02/28/2005,TRUE,03/04/2005,2,2,0,0,0,0,0,0,0,,,,
441,93,69920,,    3,004,2,,02/28/2005,TRUE,02/28/2005,29,20,9,0,6,1,0,2,0,,,,
441,93,69930,,    3,102,2,,02/28/2005,TRUE,02/28/2005,11,9,2,0,0,1,0,1,0,,,,
451,03,69940,,    3,102,2,,02/28/2005,TRUE,02/28/2005,2,2,0,0,0,0,0,0,0,,,,
451,03,69950,,    3,504,2,,02/28/2005,TRUE,02/28/2005,3,2,1,0,1,0,0,0,0,,,,
451,03,69960,,    3,553,2,,02/28/2005,TRUE,03/01/2005,3,1,2,0,2,0,0,0,0,,,,
472,97,69970,,    3,018,2,,02/28/2005,TRUE,03/24/2005,3,3,0,0,0,0,0,0,0,,,,
472,97,69980,,    3,024,2,,02/28/2005,TRUE,03/24/2005,6,2,4,0,1,2,1,0,0,,,,
472,97,69990,,    3,026,2,,02/28/2005,TRUE,03/24/2005,7,5,2,0,0,1,1,0,0,,,,
482,00,70000,,    3,013,2,,02/28/2005,TRUE,02/28/2005,2,1,1,0,1,0,0,0,0,,,,
451,03,70010,,    3,502,4,,02/24/2005,TRUE,02/24/2005,2,0,2,0,2,0,0,0,0,,,,
421,86,70020,,    3,495,4,,02/24/2005,TRUE,02/24/2005,1,0,1,1,0,0,0,0,0,,,,
441,93,70030,,    3,033,4,,02/24/2005,TRUE,02/24/2005,3,0,3,1,2,0,0,0,0,,,,
451,03,70040,,    3,558,4,,02/24/2005,TRUE,02/24/2005,4,0,4,0,4,0,0,0,0,,,,
451,03,69941,,    3,102,2,,02/28/2005,TRUE,02/28/2005,1,0,1,0,0,0,1,0,0,,,,
401,86,70050,,    3,012,2,,03/01/2005,TRUE,03/23/2005,5,2,3,0,3,0,0,0,0,,,,
401,86,70060,,    3,016,2,,03/01/2005,TRUE,03/01/2005,7,5,2,0,1,1,0,0,0,,,,
401,86,70070,,    3,071,2,,03/01/2005,TRUE,03/01/2005,1,0,1,0,1,0,0,0,0,,,,
401,86,70080,,    3,087,2,,03/01/2005,TRUE,03/01/2005,2,1,1,0,1,0,0,0,0,,,,
408,86,70090,,    3,015,2,,03/01/2005,TRUE,03/01/2005,2,2,0,0,0,0,0,0,0,,,,
408,86,70100,,    3,041,2,,03/01/2005,TRUE,03/08/2005,6,2,4,0,1,1,0,2,0,,,,
408,86,70110,,    3,082,2,,03/01/2005,TRUE,03/01/2005,4,1,3,0,1,0,0,2,0,,,,
418,86,70120,,    3,144,2,,03/01/2005,TRUE,03/01/2005,1,1,0,0,0,0,0,0,0,,,,
421,86,70130,,    3,006,2,,03/01/2005,TRUE,03/01/2005,3,1,2,0,2,0,0,0,0,,,,
428,02,70140,,    3,222,2,,03/01/2005,TRUE,03/08/2005,3,0,3,0,2,0,0,1,0,,,,
